In which century did Brunelleschi die?;A) 15th;B) 14th;C) 13th;D) 16th;E) 12th;а
Which of the following driving forces most contributed to the flourishing of Italian Renaissance architecture?;A) The nobility;B) The monarchies;C) The cities;D) The clergy;E) The military;в
In which opera by Giuseppe Verdi does the famous chorus “Va’, pensiero” appear?;A) Aida;B) La traviata;C) Nabucco;D) Il trovatore;E) Don Giovanni;в
In which century did Pieter Bruegel live?;A) 16th;B) 17th;C) 18th;D) 15th;E) 14th;а
Which of the following architectural styles is characterized by an anti-classical tendency?;A) Romanesque;B) Gothic;C) Mannerism;D) Neoclassical;E) Lombard;д
"Arrange the following events in chronological order:
Garibaldi's victory at the head of the Alpine Hunters and expulsion of the
Austrians from Milan.
Breach of Porta Pia and the capture of Rome.
The capital of Italy moves to Florence.
Annexation of Trentino-Alto Adige.
Expedition of the Thousand.";"A) 1; 5; 3; 2; 4";"B) 5; 3; 1; 2; 4";"C) 1; 5; 2; 3; 4";"D) 5; 1; 3; 4; 2";"E) 5; 1; 2; 3; 4";а
In Roman architecture, what was a meniano?;A) A portico;B) An atrium;C) A corridor;D) A small balcony;E) An underground room;г
Which of the following was the first human to complete an orbit of Earth in 1961?;A) Neil Armstrong;B) Buzz Aldrin;C) Valentina Tereshkova;D) John Glenn;E) Yuri Gagarin;д
From which city did the first journey of the Orient Express begin, the famous passenger train that connected XXX to Constantinople?;A) XXX = London;B) XXX = Geneva;C) XXX = Vienna;D) XXX = Paris;E) XXX = Venice;г
Who is portrayed in the painting shown below? The death of Marat;A) Jean-Jacques Rousseau;B) Cesare Beccaria;C) Voltaire;D) Jean-Paul Marat;E) Maximilien Robespierre;г
Which of the following artists did not belong to the Art Nouveau movement?;A) Victor Horta;B) Gustav Klimt;C) Henry van de Velde;D) Paul Cézanne;E) Otto Wagner;г
The Veiled Christ is a marble sculpture by:  the Veiled Christ;A) Gian Lorenzo Bernini;B) Giovanni da Nola;C) Giuseppe Sanmartino;D) Michelangelo Buonarroti;E) Antonio Canova;в
Choose the series in which the following philosophers are correctly arranged in chronological order:;"A) Epicurus; Pythagoras; Aristotle; Plato; Socrates";"B) Epicurus; Plato; Aristotle; Socrates; Pythagoras";"C) Pythagoras; Socrates; Plato; Aristotle; Epicurus";"D) Pythagoras; Epicurus; Socrates; Plato; Aristotle";"E) Aristotle; Socrates; Pythagoras; Epicurus; Plato";в
To which artistic movement does this building belong? The Rietveld Schroder House in Utrecht, Netherlands;A) De Stijl;B) Cubism;C) Dadaism;D) Pop Art;E) Surrealism;а
Which of the following statements about the French Revolution is not correct?;A) King Louis XVI was executed in 1790;B) The storming of the Bastille on July 14, 1789, was one of the most important events of the Revolution;C) A slogan of the Revolution was liberty, equality, fraternity;D) Robespierre and the Jacobins were the group that dominated during the Terror;E) Napoleon Bonaparte overthrew the Directory in 1799;а
Which historical event is represented in the painting below? The third of may, Goya;A) The killing of civilians in Russia by Napoleon's troops in 1812;B) The Revolution of Naples in 1799;C) The Boston Massacre of 1770;D) The execution by firing squad of some civilians following a revolt in 1808 in Madrid;E) An event in France in 1793 during the Reign of Terror;г
"str 69
![Lamp image 1](Image 1: angled metal lamp with two cylinders)
![Lamp image 2](Image 2: adjustable desk lamp with multiple joints)
![Lamp image 3](Image 3: articulated lamp with T-shaped structure)
![Lamp image 4](Image 4: round table lamp with a spherical structure)
![Lamp image 5](Image 5: hemispherical table lamp with a central stem)
a. Tolomeo Lamp – Michele De Lucchi
b. Eclisse Lamp – Vico Magistretti
c. Tizio Lamp – Richard Sapper
d. Cobra Lamp – Elio Martinelli
e. Arco Lamp – Achille and Pier Giacomo Castiglioni";"A) 1–a; 2–e; 3–c; 4–b; 5–d";"B) 1–e; 2–a; 3–c; 4–b; 5–d";"C) 1–d; 2–e; 3–a; 4–b; 5–c";"D) 1–d; 2–c; 3–a; 4–b; 5–e";"E) 1–d; 2–c; 3–a; 4–e; 5–b";б
The Li Pacts regulate:;A) The relations between the Italian State and the Catholic Church and the modifications accepted by both parties do not require constitutional revision;B) The exercise of worship in Italy and are not constitutionally relevant;C) The relations between the Italian State and different religious denominations and are constitutionally relevant;D) The relations between the Italian State and different religious denominations and the modifications accepted by both parties do not require constitutional revision;E) The creed of the Catholic Church;а
Founded in 1919, it is considered the first industrial design school, for its objective of integrating art, craftsmanship, and technology. What is its name?;A) School of Chicago;B) De Stijl;C) School of Nancy;D) Wiener Werkstätte;E) Bauhaus;д
"The famous phrase ""Veni, vidi, vici"" was said by:";A) Jesus;B) Cicero;C) Julius Caesar;D) Seneca;E) Asterix;в
Which of the following movements was not an artistic avant-garde of the 20th century?;A) Rationalism;B) Neoplasticism;C) Expressionism;D) Futurism;E) Constructivism;а
"The 20th century is characterized by a radical change in artistic representation in applied arts and by the birth in various nations of artistic avant-gardes. Match each movement to the country where it was born:
1)	Cubism — France
2)	Futurism — Italy
3)	Constructivism — Russia
4)	Neoplasticism — Netherlands
5)	Expressionism — Germany
✅ E) 1–a; 2–c; 3–d; 4–e; 5–b
650. Which of the following is not a principle of the ""sharing economy""?";A) Free access is preferred over ownership;"B) Transparency and ""open data"" promote innovation";C) The unknown can be overcome;D) Competition is dangerous;E) Unused values are wasted values;д
In what year was the Manifesto of Futurism published, and who wrote it?;A) In 1953, by Soffici;B) In 1940, by Boccioni;C) In 1909, by Marinetti;D) In 1890, by Carrà;E) In 1924, by Mayakovsky;в
The Pergamon Altar, destroyed and rebuilt with surviving fragments in Berlin at the Pergamon Museum, is one of the most famous masterpieces of:;A) Roman art;B) Hellenistic art;C) Mesopotamian art;D) Egyptian art;E) Etruscan art;б
The Nike of Samothrace, a sculpture from the 2nd century BC representing the young winged daughter of Ares, has lost:;A) Wings and arms;B) Only the wings;C) Hands;D) Legs;E) Arms and head;д
Identify the group in which the buildings mentioned are correctly paired with the cities where they are located:;"A) Ara Pacis Museum – Rovereto; Institute of the Arab World – Rome; MART – Sydney; Guggenheim Museum – Bilbao; Opera House – Paris";"B) Ara Pacis Museum – Rome; Institute of the Arab World – Bilbao; MART – Sydney; Guggenheim Museum – Paris; Opera House – Rovereto";"C) Ara Pacis Museum – Rome; Institute of the Arab World – Paris; MART – Bilbao; Guggenheim Museum – Sydney; Opera House – Rovereto";"D) Ara Pacis Museum – Paris; Institute of the Arab World – Rome; MART – Rovereto; Guggenheim Museum – Bilbao; Opera House – Sydney";"E) Ara Pacis Museum – Rome; Institute of the Arab World – Paris; MART – Rovereto; Guggenheim Museum – Bilbao; Opera House – Sydney";д
"Consider the buildings listed below in order. In which of the following alternatives do the corresponding designers appear in the same order?
1)	Teatro Armani, Milan
2)	Praça dos Três Poderes, Brasília
3)	Ara Pacis Museum, Rome
4)	Auditorium Parco della Musica, Rome
5)	Guggenheim Museum, Bilbao";"A) Tadao Ando; Oscar Niemeyer; Richard Meier; Renzo Piano; Frank O. Gehry";"B) Oscar Niemeyer; Richard Meier; Renzo Piano; Tadao Ando; Frank O. Gehry";"C) Richard Meier; Oscar Niemeyer; Renzo Piano; Tadao Ando; Frank O. Gehry";"D) Oscar Niemeyer; Frank O. Gehry; Richard Meier; Tadao Ando; Renzo Piano";"E) Tadao Ando; Richard Meier; Oscar Niemeyer; Frank O. Gehry; Renzo Piano";а
To which historical period does the floor plan shown correspond? Pienza, Italy;A) Roman;B) Baroque;C) Romanesque;D) Renaissance;E) Postmodern;г
Which of the following features does not belong to the Prairie House style developed by Frank Lloyd Wright?;A) Recessed façade and frequently hidden entrance to preserve family intimacy;B) Centrality of the fireplace with the symbolic meaning of “being together”;C) Flat roof converted into a garden;D) Integration with nature and continuity between interior and exterior;E) Extended horizontal lines and low proportions;в
What technique was used to create the famous artwork shown? Marilyn Diptych;A) Oil on canvas;B) Acrylic on canvas;C) Lithography;D) Screen printing (Serigraphy);E) Stencil;г
Why, in attempting to trigger what would become the Second War of Italian Independence, did Cavour provoke Austria's aggression?;A) So as not to assume moral responsibility before the international community;B) So as not to assume moral responsibility before God;C) Because he believed the Piedmontese forces were not ready;D) Because Piedmont rejected war as an offensive tool and accepted it only for defensive purposes;E) Because only in this way could he obtain France’s help;д
Which of the following statements about Pop Art is incorrect?;A) The term Pop Art is an abbreviation of Popular Art (popular art);B) It developed starting in the 1950s;C) Its favorite subjects are images proposed by mass media or consumer objects;D) Among its most famous exponents are Andy Warhol and Roy Lichtenstein;E) Its intent is satirical and ideologically denunciatory;д
In what historical period did materials such as cast iron and steel begin to be used in construction thanks to the contribution of structural engineering?;A) In the second half of the 19th century;B) Toward the end of the 18th century;C) In the first half of the 18th century;D) Never, because such materials are too heavy;E) Between the two World Wars;а
The painting shown is an expression of which artistic movement? Klimt, The tree of life;A) Fauvism;B) Surrealism;C) Art Nouveau;D) Dadaism;E) Symbolism;в
Depicting reality not according to fixed canons, but as it appears to the artist’s eyes at that precise moment and under specific light conditions, is a goal of which painting movement?;A) Neoclassicism;B) Impressionism;C) Romanticism;D) Cubism;E) Expressionism;б
What is the sfumato painting technique famously used by Leonardo Da Vinci?;A) Layers of watercolor that give the necessary pictorial depth to represent volume, shadows, and light;B) A wet-on-wet painting technique in which colors blend and create a soft effect;C) A careful gradation of colors in a progressive play of light and dark that gives a convincing illusion of depth in the landscape;D) Juxtaposition of various colors applied as dots so that each one is influenced by the neighboring color;E) None of the above;в
In what year was Botticelli’s Birth of Venus painted?;A) Around 1482;B) Around 1264;C) Around 1330;D) Around 1540;E) Around 1412;а
Identify, among the following pairings between famous works of art and their authors, the only incorrect match.;A) Raphael – Portrait of the Fornarina;B) Mantegna – Decoration of the Camera degli Sposi, Mantua;C) Palladio – Villa Capra known as “La Rotonda”;D) Michelangelo – Palazzo dei Conservatori, Campidoglio, Rome;E) Brunelleschi – Arch of the Silversmiths, Florence;д
In which of the following options are historical figures and artists listed in the correct chronological order?;"A) Muhammad; Constantine the Great; Charles Martel; Dante Alighieri; Piero della Francesca; Antonio Vivaldi; Giuseppe Mazzini; Amedeo Modigliani";"B) Constantine the Great; Charles Martel; Muhammad; Dante Alighieri; Pope Julius II; Piero della Francesca; Antonio Canova; Antonio Vivaldi; Giuseppe Mazzini; Amedeo Modigliani";"C) Charles Martel; Constantine the Great; Muhammad; Dante Alighieri; Pope Julius II; Piero della Francesca; Antonio Canova; Antonio Vivaldi; Amedeo Modigliani; Giuseppe Mazzini";"D) Muhammad; Constantine the Great; Charles Martel; Pope Julius II; Dante Alighieri; Piero della Francesca; Antonio Canova; Antonio Vivaldi; Giuseppe Mazzini; Amedeo Modigliani";"E) Constantine the Great; Muhammad; Charles Martel; Dante Alighieri; Piero della Francesca; Pope Julius II; Antonio Vivaldi; Antonio Canova; Giuseppe Mazzini; Amedeo Modigliani";д
